,Id,NODE_TYPE,NODE_NAME,TURN_P,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,TMPID,UPLOAD_ID,latitude,longitude
239,1920025300,101,-,0,,ussi,5,31000,192,,,35.575804275257575,129.322899451825
240,1920025900,101,-,0,,ussi,5,31000,192,,,35.576030430824616,129.32241979490604
241,1920026800,101,-,0,,ussi,5,31000,192,,,35.57626433742435,129.32192366958384
242,1920027400,101,-,0,,ussi,5,31000,192,,,35.576545431271086,129.32132751333296
243,1920029900,101,-,0,,ussi,5,31000,192,,,35.577887587223394,129.31915982696805
244,1920030700,101,-,0,,ussi,5,31000,192,,,35.57818474362016,129.31848916963796
245,1920031100,101,-,0,,ussi,5,31000,192,,,35.57848530605128,129.31781082631588
246,1920035800,101,-,0,,ussi,5,31000,192,,,35.58090168107096,129.31841579518144
247,1920032400,101,-,0,,ussi,5,31000,192,,,35.57914202498121,129.3191981080654
248,1920033700,101,-,0,,ussi,5,31000,192,,,35.579654962335844,129.3186432325243
249,1920032100,101,-,0,,ussi,5,31000,192,,,35.57901558773087,129.3169505447755
250,1920032500,101,-,0,,ussi,5,31000,192,,,35.57918993057134,129.3182982014397
251,1920032000,101,-,0,,ussi,5,31000,192,,,35.578976899332815,129.31664151381287
252,1920031700,101,-,0,,ussi,5,31000,192,,,35.57874952489324,129.31723513879726
253,1920025600,101,-,0,,ussi,5,31000,192,,,35.57589964972232,129.32002160710647
254,1920022600,101,-,0,,ussi,5,31000,192,,,35.57476902472801,129.319570264007
255,1920026500,101,-,0,,ussi,5,31000,192,,,35.57616821256273,129.31943460779658
256,1920022500,101,-,0,,ussi,5,31000,192,,,35.57475493039987,129.31890482639255
257,1920015100,101,-,1,,ussi,5,31000,192,,,35.56870024308778,129.34397979481835
258,1920012100,101,-,1,,ussi,5,31000,192,,,35.56029152487037,129.34549676326725
259,1920015700,103,-,0,,ussi,5,31000,192,,,35.57010664966776,129.33807273271995
260,1920014300,101,약사삼거리,1,,ussi,5,31000,192,,,35.56690218076291,129.34090554481176
261,1920015400,101,-,0,,ussi,5,31000,192,,,35.56930271295281,129.3406347014033
262,1920014900,101,-,1,,ussi,5,31000,192,,,35.56848983712568,129.33218923307956
263,1920014100,101,-,1,,ussi,5,31000,192,,,35.56573508701718,129.338951264493
264,1920014000,101,-,1,,ussi,5,31000,192,,,35.56546846178708,129.3347987642646
265,1920014200,101,-,1,,ussi,5,31000,192,,,35.566301367928844,129.3340992953039
266,1920026100,101,-,0,,ussi,5,31000,192,,,35.57604346236703,129.3169442956319
267,1920025100,101,-,0,,ussi,5,31000,192,,,35.57573040023052,129.31761767050486
268,1920024100,101,-,0,,ussi,5,31000,192,,,35.57536674293684,129.31887570078655
269,1920027100,101,-,0,,ussi,5,31000,192,,,35.57643771216954,129.31884551391803
270,1920024400,101,-,0,,ussi,5,31000,192,,,35.57548152438585,129.31820363911962
271,1920022300,101,-,0,,ussi,5,31000,192,,,35.574740212125626,129.31820817077553
272,1920019600,101,-,0,,ussi,5,31000,192,,,35.5736038683572,129.31824785751115
273,1920021000,101,-,0,,ussi,5,31000,192,,,35.574206087013785,129.31677935843064
274,1920021200,101,-,0,,ussi,5,31000,192,,,35.57422680583155,129.31822610717532
275,1920021300,101,-,0,,ussi,5,31000,192,,,35.574248368941234,129.31973073207044
276,1920018900,101,-,0,,ussi,5,31000,192,,,35.57344046192343,129.31967926455488
277,1920019800,101,-,0,,ussi,5,31000,192,,,35.57364552421035,129.31931823180784
278,1920017900,101,-,0,,ussi,5,31000,192,,,35.57304324338313,129.3176819201512
279,1920019500,101,-,0,,ussi,5,31000,192,,,35.573595242960316,129.31766370158536
280,1920016100,101,-,0,,ussi,5,31000,192,,,35.57196683687438,129.31710879457916
281,1920017800,101,-,0,,ussi,5,31000,192,,,35.573030743458965,129.3170808895125
282,1920002201,101,-,1,,ussi,5,31000,192,,,35.566383868218374,129.32922645209618
283,1920013400,101,-,1,,ussi,5,31000,192,,,35.563260961952494,129.33474120172335
284,1920007500,101,-,0,,ussi,5,31000,192,,,35.55457743130014,129.34638645159083
285,1920007800,101,중앙여고입구,0,,ussi,5,31000,192,,,35.55508868093424,129.34100288939533
286,1920008300,101,-,0,,ussi,5,31000,192,,,35.55536021210278,129.33176304501364
287,1920004500,101,-,0,,ussi,5,31000,192,,,35.55202958722689,129.33128148260468
288,1920005000,101,-,0,,ussi,5,31000,192,,,35.55240527435771,129.3271493892834
289,1920008100,101,새치삼거리,1,,ussi,5,31000,192,,,35.55531427505739,129.32726401358784
290,1920026600,101,-,0,,ussi,5,31000,192,,,35.57622758720894,129.319304795189
291,1920002901,101,-,0,,ussi,5,31000,192,,,35.578796805476884,129.34217791949249
292,1920037000,101,-,0,,ussi,5,31000,192,,,35.58559077448488,129.34660291996386
293,1920008000,104,삼호교,0,,ussi,5,31000,192,,,35.55522168174014,129.274951232876
294,1920012600,101,-,1,,ussi,5,31000,192,,,35.560731399449104,129.35201779528177
295,1920026300,104,병영교,0,,ussi,5,31000,192,,,35.57612743136469,129.35098523245279
296,1920008500,101,-,0,,ussi,5,31000,192,,,35.5554255245553,129.31837232595583
297,1920006100,101,옥성사거리,1,b'\xbf\xef\xbb\xea\xb3\xb2\xb1\xb8-\xbf\xef\xbb\xea\xc1\xdf',ussi,5,31000,192,,,35.553046555667166,129.33616979477424
298,1920009200,103,-,0,,ussi,5,31000,192,,,35.55596858734794,129.31661013897352
299,1920004100,101,-,0,b'KOTI\xbf\xf8\xba\xbb\xbf\xa1\xbc\xad \xc3\xdf\xc3\xe2',ussi,5,31000,192,,,35.55128686885796,129.28834710733423
300,1920010400,101,-,1,b'KOTI\xbf\xf8\xba\xbb\xbf\xa1\xbc\xad \xc3\xdf\xc3\xe2',ussi,5,31000,192,,,35.55709108643016,129.32146301324485
301,1920006400,102,-,0,,ussi,5,31000,192,,,35.55323886857566,129.3338539519766
302,1920001000,104,척과교,0,,ussi,5,31000,192,,,35.56159530570134,129.26910454586948
303,1920001200,104,척과교,0,,ussi,5,31000,192,,,35.56204908693406,129.26830067015317
