episode,scene_num,sequence,place,type,actor,dialogue
5,133,307,MILLENNIUM FALCON,INT,THREEPIO,Pulverized?
5,133,308,MILLENNIUM FALCON,INT,HAN,I'm going in closer to one of those big ones.
5,133,309,MILLENNIUM FALCON,INT,LEIA,Closer?
5,133,310,MILLENNIUM FALCON,INT,THREEPIO,Closer?!
5,135,311,MILLENNIUM FALCON,INT,THREEPIO,"Oh, this is suicide!"
5,135,312,MILLENNIUM FALCON,INT,HAN,There.  That looks pretty good.
5,135,313,MILLENNIUM FALCON,INT,LEIA,What looks pretty good?
5,135,314,MILLENNIUM FALCON,INT,HAN,Yeah.  That'll do nicely.
5,135,315,MILLENNIUM FALCON,INT,THREEPIO,"Excuse me, ma'am, but where are we going?"
5,137,316,MILLENNIUM FALCON,INT,LEIA,I hope you know what you're doing.
5,137,317,MILLENNIUM FALCON,INT,HAN,"Yeah, me too."
5,140,318,LUKE'S X,INT,LUKE,"Yes, that's it.  Dagobah."
5,140,319,LUKE'S X,INT,LUKE,"No, I'm not going to change my mind about this. I'm not picking up any cities or technology.  Massive life-form readings, though.  There's something alive down there..."
5,140,320,LUKE'S X,INT,LUKE,"Yes, I'm sure it's perfectly safe for droids."
5,142,321,LUKE'S X,INT,LUKE,"I know, I know!  All the scopes are dead.  I can't see a thing!  Just hang on, I'm going to start the landing cycle..."
5,143,322,DAGOBAH,EXT,LUKE,"No, Artoo, you stay put.  I'll have a look around."
5,143,323,DAGOBAH,EXT,LUKE,Artoo?
5,143,324,DAGOBAH,EXT,LUKE,Artoo!  Where are you?
5,143,325,DAGOBAH,EXT,LUKE,Artoo!  You be more careful.
5,143,326,DAGOBAH,EXT,LUKE,Artoo - that way!
5,143,327,DAGOBAH,EXT,LUKE,Artoo!
5,143,328,DAGOBAH,EXT,LUKE,"Oh, no!  Are you all right?  Come on.  You're lucky you don't taste very good.  Anything broken?"
5,143,329,DAGOBAH,EXT,LUKE,"If you're saying coming here was a bad idea, I'm beginning to agree with you.  Oh, Artoo, what are we doing here?  It's like... something out of a dream, or, I don't know. Maybe I'm just going crazy."
5,144,330,VADER'S STAR DESTROYER,EXT,VADER,"Yes, Admiral?"
5,144,331,VADER'S STAR DESTROYER,EXT,PIETT,"Our ships have sighted the Millennium Falcon, lord.  But... it has entered an asteroid field and we cannot risk..."
5,144,332,VADER'S STAR DESTROYER,EXT,VADER,"Asteroids do not concern me, Admiral.  I want that ship and not excuses."
5,144,333,VADER'S STAR DESTROYER,EXT,PIETT,"Yes, lord."
5,146,334,MILLENNIUM FALCON,INT,HAN,I'm going to shut down everything but the emergency power systems.
5,146,335,MILLENNIUM FALCON,INT,THREEPIO,"Sir, I'm almost afraid to ask, but... does that include shutting me down, too?"
5,146,336,MILLENNIUM FALCON,INT,HAN,"No, I need you to talk to the Falcon, find out what's wrong with the hyperdrive."
5,146,337,MILLENNIUM FALCON,INT,THREEPIO,"Sir, it's quite possible this asteroid is not entirely stable."
5,146,338,MILLENNIUM FALCON,INT,HAN,"Not entirely stable?  I'm glad you're here to tell us these things.  Chewie, take the professor in the back and plug him into the hyperdrive."
5,146,339,MILLENNIUM FALCON,INT,THREEPIO,"Oh!  Sometimes I just don't understand human behavior.  After all, I'm only trying to do my job in the most..."
5,146,340,MILLENNIUM FALCON,INT,LEIA,Let go.
5,146,341,MILLENNIUM FALCON,INT,HAN,Sshh!
5,146,342,MILLENNIUM FALCON,INT,LEIA,"Let go, please."
5,146,343,MILLENNIUM FALCON,INT,HAN,Don't get excited.
5,146,344,MILLENNIUM FALCON,INT,LEIA,"Captain, being held by you isn't quite enough to get me excited."
5,146,345,MILLENNIUM FALCON,INT,HAN,"Sorry, sweetheart.  We haven't got time for anything else."
5,147,346,DAGOBAH,EXT,LUKE,Ready for some power?  Okay. Let's see now.  Put that in there.  There you go.
5,147,347,DAGOBAH,EXT,LUKE,Now all I have to do is find this Yoda... if he even exists.
5,147,348,DAGOBAH,EXT,LUKE,Still... there's something familiar about this place.  I feel like... I don't know...
5,147,349,DAGOBAH,EXT,STRANGE VOICE,Feel like what?
5,147,350,DAGOBAH,EXT,LUKE,creature) Like we're being watched!
5,147,351,DAGOBAH,EXT,CREATURE,Away with your weapon!  I mean you no harm.
5,147,352,DAGOBAH,EXT,CREATURE,"I am wondering, why are you here?"
5,147,353,DAGOBAH,EXT,LUKE,I'm looking for someone.
5,147,354,DAGOBAH,EXT,CREATURE,"Looking?  Found someone, you have, I would say, hmmm?"
5,147,355,DAGOBAH,EXT,LUKE,smiling) Right.
5,147,356,DAGOBAH,EXT,CREATURE,"Help you I can.  Yes, mmmm."
5,147,357,DAGOBAH,EXT,LUKE,I don't think so.  I'm looking for a great warrior.
5,147,358,DAGOBAH,EXT,CREATURE,Ahhh!  A great warrior. his head) Wars not make one great.
5,147,359,DAGOBAH,EXT,LUKE,Put that down.  Hey!  That's my dinner!
5,147,360,DAGOBAH,EXT,CREATURE,"How you get so big, eating food of this kind?"
5,147,361,DAGOBAH,EXT,LUKE,"Listen, friend, we didn't mean to land in that puddle, and if we could get our ship out, we would, but we can't, so why don't you just..."
5,147,362,DAGOBAH,EXT,CREATURE,"Aww, cannot get your ship out?"
5,147,363,DAGOBAH,EXT,LUKE,"Hey, you could have broken this. Don't do that.  Ohhh... you're making a mess.  Hey, give me that!"
5,147,364,DAGOBAH,EXT,CREATURE,the lamp) Mine!  Or I will help you not.
5,147,365,DAGOBAH,EXT,LUKE,I don't want your help.  I want my lamp back.  I'll need it to get out of this slimy mudhole.
5,147,366,DAGOBAH,EXT,CREATURE,Mudhole?  Slimy?  My home this is.
5,147,367,DAGOBAH,EXT,CREATURE,"Ah, ah, ah!"
5,147,368,DAGOBAH,EXT,LUKE,"Oh, Artoo, let him have it!"
5,147,369,DAGOBAH,EXT,CREATURE,Mine!  Mine!
5,147,370,DAGOBAH,EXT,LUKE,Artoo!
5,147,371,DAGOBAH,EXT,CREATURE,Mine!
5,147,372,DAGOBAH,EXT,CREATURE,Mine!
5,147,373,DAGOBAH,EXT,LUKE,"Now will you move along, little fella?  We're got a lot of work to do."
5,147,374,DAGOBAH,EXT,CREATURE,"No!  No, no!  Stay and help you, I will. Find your friend, hmm?"
5,147,375,DAGOBAH,EXT,LUKE,I'm not looking for a friend. I'm looking for a Jedi Master.
5,147,376,DAGOBAH,EXT,CREATURE,Oohhh.  Jedi Master.  Yoda.  You seek Yoda.
5,147,377,DAGOBAH,EXT,LUKE,You know him?
5,147,378,DAGOBAH,EXT,CREATURE,"Mmm.  Take you to him, I will. Yes, yes.  But now, we must eat. Come.  Good food.  Come."
5,147,379,DAGOBAH,EXT,CREATURE,"Come, come."
5,147,380,DAGOBAH,EXT,LUKE,"Stay here and watch after the camp, Artoo."
5,148,381,MILLENNIUM FALCON,INT,THREEPIO,"Oh, where is Artoo when I need him?"
5,148,382,MILLENNIUM FALCON,INT,THREEPIO,"Sir, I don't know where your ship learned to communicate, but it has the most peculiar dialect.  I believe, sir, it says that the power coupling on the negative axis has been polarized.  I'm afraid you'll have to replace it."
5,148,383,MILLENNIUM FALCON,INT,HAN,"Well, of course I'll have to replace it."
5,148,384,MILLENNIUM FALCON,INT,HAN,Here!  And Chewie...
5,148,385,MILLENNIUM FALCON,INT,HAN,... I think we'd better replace the negative power coupling.
5,148,386,MILLENNIUM FALCON,INT,HAN,"Hey, Your Worship, I'm only trying to help."
5,148,387,MILLENNIUM FALCON,INT,LEIA,Would you please stop calling me that?
5,148,388,MILLENNIUM FALCON,INT,HAN,"Sure, Leia."
5,148,389,MILLENNIUM FALCON,INT,LEIA,"Oh, you make it so difficult sometimes."
5,148,390,MILLENNIUM FALCON,INT,HAN,"I do, I really do.  You could be a little nicer, though. reaction) Come on, admit it.  Sometimes you think I'm all right."
5,148,391,MILLENNIUM FALCON,INT,LEIA,Occasionally... haltingly) ... when you aren't acting like a scoundrel.
5,148,392,MILLENNIUM FALCON,INT,HAN,Scoundrel?  Scoundrel?  I like the sound of that.
5,148,393,MILLENNIUM FALCON,INT,LEIA,Stop that.
5,148,394,MILLENNIUM FALCON,INT,HAN,Stop what?
5,148,395,MILLENNIUM FALCON,INT,LEIA,Stop that!  My hands are dirty.
5,148,396,MILLENNIUM FALCON,INT,HAN,"My hands are dirty, too.  What are you afraid of?"
5,148,397,MILLENNIUM FALCON,INT,LEIA,into his eyes) Afraid?
5,148,398,MILLENNIUM FALCON,INT,HAN,You're trembling.
5,148,399,MILLENNIUM FALCON,INT,LEIA,I'm not trembling.
5,148,400,MILLENNIUM FALCON,INT,HAN,You like me because I'm a scoundrel. There aren't enough scoundrels in your life.
5,148,401,MILLENNIUM FALCON,INT,LEIA,I happen to like nice men.
5,148,402,MILLENNIUM FALCON,INT,HAN,I'm a nice man.
5,148,403,MILLENNIUM FALCON,INT,LEIA,"No, you're not.  You're..."
5,148,404,MILLENNIUM FALCON,INT,THREEPIO,"Sir, sir!  I've isolated the reverse power flux coupling."
5,148,405,MILLENNIUM FALCON,INT,HAN,Thank you.  Thank you very much.
5,148,406,MILLENNIUM FALCON,INT,THREEPIO,"Oh, you're perfectly welcome, sir."
5,150,407,VADER'S STAR DESTROYER,INT,NEEDA,"... and that, Lord Vader, was the last time they appeared in any of our scopes.  Considering the amount of damage we've sustained, they must have been destroyed."
5,150,408,VADER'S STAR DESTROYER,INT,VADER,"No, Captain, they're alive.  I want every ship available to sweep the asteroid field until they are found."
5,150,409,VADER'S STAR DESTROYER,INT,PIETT,Lord Vader.
5,150,410,VADER'S STAR DESTROYER,INT,VADER,"Yes, Admiral, what is it?"
5,150,411,VADER'S STAR DESTROYER,INT,PIETT,The Emperor commands you make contact with him.
5,150,412,VADER'S STAR DESTROYER,INT,VADER,Move the ship out of the asteroid field so that we can send a clear transmission.
5,150,413,VADER'S STAR DESTROYER,INT,PIETT,"Yes, my lord."
5,152,414,VADER'S STAR DESTROYER,INT,VADER,"What is thy bidding, my master?"
5,152,415,VADER'S STAR DESTROYER,INT,EMPEROR,There is a great disturbance in the Force.
5,152,416,VADER'S STAR DESTROYER,INT,VADER,I have felt it.
5,152,417,VADER'S STAR DESTROYER,INT,EMPEROR,We have a new enemy - Luke Skywalker.
5,152,418,VADER'S STAR DESTROYER,INT,VADER,"Yes, my master."
5,152,419,VADER'S STAR DESTROYER,INT,EMPEROR,He could destroy us.
5,152,420,VADER'S STAR DESTROYER,INT,VADER,He's just a boy.  Obi-Wan can no longer help him.
5,152,421,VADER'S STAR DESTROYER,INT,EMPEROR,The Force is strong with him.  The son of Skywalker must not become a Jedi.
5,152,422,VADER'S STAR DESTROYER,INT,VADER,"If he could be turned, he would become a powerful ally."
5,152,423,VADER'S STAR DESTROYER,INT,EMPEROR,Yes.  Yes.  He would be a great asset.  Can it be done?
5,152,424,VADER'S STAR DESTROYER,INT,VADER,"He will join us or die, my master."
5,154,425,CREATURE'S HOUSE,INT,LUKE,"Look, I'm sure it's delicious. I just don't understand why we can't see Yoda now."
5,154,426,CREATURE'S HOUSE,INT,CREATURE,"Patience!  For the Jedi it is time to eat as well.  Eat, eat. Hot.  Good food, hm? Good, hmm?"
5,154,427,CREATURE'S HOUSE,INT,LUKE,How far away is Yoda?  Will it take us long to get there?
5,154,428,CREATURE'S HOUSE,INT,CREATURE,"Not far.  Yoda not far.  Patience. Soon you will be with him. the pot) Rootleaf, I cook.  Why wish you become Jedi?  Hm?"
5,154,429,CREATURE'S HOUSE,INT,LUKE,"Mostly because of my father, I guess."
5,154,430,CREATURE'S HOUSE,INT,CREATURE,"Ah, your father.  Powerful Jedi was he, powerful Jedi, mmm."
5,154,431,CREATURE'S HOUSE,INT,LUKE,"Oh, come on.  How could you know my father?  You don't even know who I am. Oh, I don't know what I'm doing here.  We're wasting our time."
5,154,432,CREATURE'S HOUSE,INT,CREATURE,I cannot teach him.  The boy has no patience.
5,154,433,CREATURE'S HOUSE,INT,BEN'S VOICE,He will learn patience.
5,154,434,CREATURE'S HOUSE,INT,YODA,"Hmmm.  Much anger in him, like his father."
5,154,435,CREATURE'S HOUSE,INT,BEN'S VOICE,Was I any different when you taught me?
5,154,436,CREATURE'S HOUSE,INT,YODA,Hah.  He is not ready.
5,154,437,CREATURE'S HOUSE,INT,LUKE,"Yoda!  I am ready.  I... Ben!  I can be a Jedi.  Ben, tell him I'm ready."
5,154,438,CREATURE'S HOUSE,INT,YODA,"Ready, are you?  What know you of ready?  For eight hundred years have I trained Jedi.  My own counsel will I keep on who is to be trained! A Jedi must have the deepest commitment, the most serious mind. Ben, indicating Luke) This one a long time have I watched. All his life has he looked away... to the future, to the horizon. Never his mind on where he was. Hmm?  What he was doing.  Hmph. Adventure.  Heh!  Excitement.  Heh! A Jedi craves not these things. You are reckless!"
5,154,439,CREATURE'S HOUSE,INT,BEN'S VOICE,"So was I, if you'll remember."
5,154,440,CREATURE'S HOUSE,INT,YODA,"He is too old.  Yes, too old to begin the training."
5,154,441,CREATURE'S HOUSE,INT,LUKE,But I've learned so much.
5,154,442,CREATURE'S HOUSE,INT,YODA,Will he finished what he begins?
5,154,443,CREATURE'S HOUSE,INT,LUKE,I won't fail you - I'm not afraid.
5,154,444,CREATURE'S HOUSE,INT,YODA,"him) Oh, you will be.  You will be."
5,157,445,ASTEROID CAVE,INT,THREEPIO,"Sir, if I may venture an opinion..."
5,157,446,ASTEROID CAVE,INT,HAN,"I'm not really interested in your opinion, Threepio."
5,157,447,ASTEROID CAVE,INT,LEIA,There's something out there.
5,157,448,ASTEROID CAVE,INT,HAN,Where?
5,157,449,ASTEROID CAVE,INT,LEIA,"Outside, in the cave."
5,157,450,ASTEROID CAVE,INT,THREEPIO,There it is.  Listen!  Listen!
5,157,451,ASTEROID CAVE,INT,HAN,I'm going out there.
5,157,452,ASTEROID CAVE,INT,LEIA,Are you crazy?!
5,157,453,ASTEROID CAVE,INT,HAN,I just got this bucket back together.  I'm not going to let something tear it apart.
5,157,454,ASTEROID CAVE,INT,LEIA,Then I'm going with you.
5,157,455,ASTEROID CAVE,INT,THREEPIO,"I think it might be better if I stay here and guard the ship. mysterious noise) Oh, no."
5,158,456,ASTEROID CAVE,EXT,LEIA,This ground sure feels strange. It doesn't feel like rock at all.
5,158,457,ASTEROID CAVE,EXT,HAN,There's an awful lot of moisture in here.
5,158,458,ASTEROID CAVE,EXT,LEIA,I don't know.  I have a bad feeling about this.
5,158,459,ASTEROID CAVE,EXT,HAN,Yeah.
5,158,460,ASTEROID CAVE,EXT,HAN,Watch out!
5,158,461,ASTEROID CAVE,EXT,HAN,"Yeah, that's what I thought. Mynock.  Chewie, check the rest of the ship, make sure there aren't any more attached.  They're chewing on the power cables."
5,158,462,ASTEROID CAVE,EXT,LEIA,Mynocks?
5,158,463,ASTEROID CAVE,EXT,HAN,Go on inside.  We'll clean them off if there are any more.
5,158,464,ASTEROID CAVE,EXT,THREEPIO,Ohhh!  Go away!  Go away!  Beastly little thing.  Shoo!  Shoo!
5,158,465,ASTEROID CAVE,EXT,HAN,Wait a minute...
5,159,466,ASTEROID CAVE,INT,HAN,"All right, Chewie, let's get out of here!"
5,159,467,ASTEROID CAVE,INT,LEIA,The Empire is still out there. I don't think it's wise to...
5,159,468,ASTEROID CAVE,INT,HAN,No time to discuss this in committee.
5,159,469,ASTEROID CAVE,INT,LEIA,I am not a committee!
5,160,470,ASTEROID CAVE,INT,LEIA,You can't make the jump to light- speed in this asteroid field...
5,160,471,ASTEROID CAVE,INT,HAN,"Sit down, sweetheart.  We're taking off!"
5,160,472,ASTEROID CAVE,INT,THREEPIO,Look!
5,160,473,ASTEROID CAVE,INT,HAN,"I see it, I see it."
5,160,474,ASTEROID CAVE,INT,THREEPIO,We're doomed!
5,160,475,ASTEROID CAVE,INT,LEIA,The cave is collapsing.
5,160,476,ASTEROID CAVE,INT,HAN,This is no cave.
5,160,477,ASTEROID CAVE,INT,LEIA,What?
5,164,478,DAGOBAH,EXT,YODA,"Run!  Yes.  A Jedi's strength flows from the Force.  But beware of the dark side.  Anger... fear... aggression.  The dark side of the Force are they. Easily they flow, quick to join you in a fight.  If once you start down the dark path, forever will it dominate your destiny, consume you it will, as it did Obi-Wan's apprentice."
5,164,479,DAGOBAH,EXT,LUKE,Vader.  Is the dark side stronger?
5,164,480,DAGOBAH,EXT,YODA,"No... no... no.  Quicker, easier, more seductive."
5,164,481,DAGOBAH,EXT,LUKE,But how am I to know the good side from the bad?
5,164,482,DAGOBAH,EXT,YODA,"You will know.  When you are calm, at peace.  Passive.  A Jedi uses the Force for knowledge and defense, never for attack."
5,164,483,DAGOBAH,EXT,LUKE,But tell me why I can't...
5,164,484,DAGOBAH,EXT,YODA,"No, no, there is no why.  Nothing more will I teach you today. Clear your mind of questions. Mmm.  Mmmmmmmm."
5,164,485,DAGOBAH,EXT,LUKE,There's something not right here.
5,164,486,DAGOBAH,EXT,LUKE,"I feel cold, death."
5,164,487,DAGOBAH,EXT,YODA,That place... is strong with the dark side of the Force.  A domain of evil it is.  In you must go.
5,164,488,DAGOBAH,EXT,LUKE,What's in there?
5,164,489,DAGOBAH,EXT,YODA,Only what you take with you.
5,164,490,DAGOBAH,EXT,YODA,Your weapons... you will not need them.
5,168,491,VADER'S STAR DESTROYER,INT,PIETT,Bounty hunters.  We don't need that scum.
5,168,492,VADER'S STAR DESTROYER,INT,FIRST CONTROLLER,"Yes, sir."
5,168,493,VADER'S STAR DESTROYER,INT,PIETT,Those Rebels won't escape us.
5,168,494,VADER'S STAR DESTROYER,INT,SECOND CONTROLLER,"Sir, we have a priority signal from the Star Destroyer Avenger."
5,168,495,VADER'S STAR DESTROYER,INT,PIETT,Right.
5,168,496,VADER'S STAR DESTROYER,INT,VADER,"... there will be a substantial reward for the one who finds the Millennium Falcon.  You are free to use any methods necessary, but I want them alive.  No disintegrations."
5,168,497,VADER'S STAR DESTROYER,INT,BOBA FETT,As you wish.
5,168,498,VADER'S STAR DESTROYER,INT,PIETT,"Lord Vader!  My lord, we have them."
5,170,499,MILLENNIUM FALCON,INT,THREEPIO,"Oh, thank goodness we're coming out of the asteroid field."
5,172,500,MILLENNIUM FALCON,INT,HAN,Let's get out of here.  Ready for light-speed?  One... two... three!
5,172,501,MILLENNIUM FALCON,INT,HAN,It's not fair!
5,172,502,MILLENNIUM FALCON,INT,HAN,The transfer circuits are working. It's not my fault!
5,172,503,MILLENNIUM FALCON,INT,LEIA,it) No light-speed?
5,172,504,MILLENNIUM FALCON,INT,HAN,It's not my fault.
5,172,505,MILLENNIUM FALCON,INT,THREEPIO,"Sir, we just lost the main rear deflector shield.  One more direct hit on the back quarter and we're done for."
5,172,506,MILLENNIUM FALCON,INT,HAN,Turn her around.
5,172,507,MILLENNIUM FALCON,INT,HAN,I said turn her around!  I'm going to put all power in the front shield.
5,172,508,MILLENNIUM FALCON,INT,LEIA,You're going to attack them?!
5,172,509,MILLENNIUM FALCON,INT,THREEPIO,"Sir, the odds of surviving a direct assault on an Imperial Star Destroyer..."
5,172,510,MILLENNIUM FALCON,INT,LEIA,Shut up!
5,174,511,"STAR DESTROYER, AVENGER",INT,NEEDA,They're moving to attack position!  Shields up!
5,174,512,"STAR DESTROYER, AVENGER",INT,NEEDA,Track them.  They may come around for another pass.
5,174,513,"STAR DESTROYER, AVENGER",INT,TRACKING OFFICER,"Captain Needa, the ship no longer appears on our scopes."
5,174,514,"STAR DESTROYER, AVENGER",INT,NEEDA,They can't have disappeared.  No ship that small has a cloaking device.
5,174,515,"STAR DESTROYER, AVENGER",INT,TRACKING OFFICER,"Well, there's no trace of them, sir."
5,174,516,"STAR DESTROYER, AVENGER",INT,COMMUNICATIONS OFFICER,"Captain, Lord Vader demands an update on the pursuit."
5,174,517,"STAR DESTROYER, AVENGER",INT,NEEDA,"Get a shuttle ready.  I shall assume full responsibility for losing them, and apologize to Lord Vader. Meanwhile, continue to scan the area."
5,174,518,"STAR DESTROYER, AVENGER",INT,COMMUNICATIONS OFFICER,"Yes, Captain Needa."
5,175,519,DAGOBAH,EXT,YODA,Use the Force.  Yes...
5,175,520,DAGOBAH,EXT,YODA,Now... the stone.  Feel it.
5,175,521,DAGOBAH,EXT,YODA,Concentrate!
5,175,522,DAGOBAH,EXT,LUKE,"Oh, no.  We'll never get it out now."
5,175,523,DAGOBAH,EXT,YODA,So certain are you.  Always with you it cannot be done.  Hear you nothing that I say?
5,175,524,DAGOBAH,EXT,LUKE,"Master, moving stones around is one thing.  This is totally different."
5,175,525,DAGOBAH,EXT,YODA,No!  No different!  Only different in your mind.  You must unlearn what you have learned.
5,175,526,DAGOBAH,EXT,LUKE,"All right, I'll give it a try."
5,175,527,DAGOBAH,EXT,YODA,No!  Try not.  Do.  Or do not. There is no try.
5,175,528,DAGOBAH,EXT,LUKE,I can't.  It's too big.
5,175,529,DAGOBAH,EXT,YODA,"Size matters not.  Look at me. Judge me by my size, do you? Hm?  Mmmm."
5,175,530,DAGOBAH,EXT,YODA,"And well you should not.  For my ally in the Force.  And a powerful ally it is.  Life creates it, makes it grow.  Its energy surrounds us and binds us.  Luminous beings are we... Luke's shoulder) ... not this crude matter. You must feel the Force around you. Here, between you... me... the tree... the rock... everywhere! Yes, even between this land and that ship!"
5,175,531,DAGOBAH,EXT,LUKE,You want the impossible.
5,175,532,DAGOBAH,EXT,LUKE,I don't... I don't believe it.
5,175,533,DAGOBAH,EXT,YODA,That is why you fail.
5,177,534,VADER'S STAR DESTROYER,INT,VADER,"Apology accepted, Captain Needa."
5,177,535,VADER'S STAR DESTROYER,INT,PIETT,"Lord Vader, our ships have completed their scan of the area and found nothing.  If the Millennium Falcon went into light- speed, it'll be on the other side of the galaxy by now."
5,177,536,VADER'S STAR DESTROYER,INT,VADER,Alert all commands.  Calculate every possible destination along their last know trajectory.
5,177,537,VADER'S STAR DESTROYER,INT,PIETT,"Yes, my lord.  We'll find them."
5,177,538,VADER'S STAR DESTROYER,INT,VADER,"Don't fail me again, Admiral."
5,177,539,VADER'S STAR DESTROYER,INT,PIETT,Alert all commands.  Deploy the fleet.
5,179,540,MILLENNIUM FALCON,INT,THREEPIO,"Captain Solo, this time you have gone too far. No, I will not be quiet, Chewbacca. Why doesn't anyone listen to me?"
5,179,541,MILLENNIUM FALCON,INT,HAN,The fleet is beginning to break up.  Go back and stand by the manual release for the landing claw.
5,179,542,MILLENNIUM FALCON,INT,THREEPIO,I really don't see how that is going to help.  Surrender is a perfectly acceptable alternative in extreme circumstances.  The Empire may be gracious enough...
5,179,543,MILLENNIUM FALCON,INT,HAN,Thank you.
5,179,544,MILLENNIUM FALCON,INT,LEIA,What did you have in mind for your next move?
5,179,545,MILLENNIUM FALCON,INT,HAN,"Well, if they follow standard Imperial procedure, they'll dump their garbage before they go to light-speed, then we just float away."
5,179,546,MILLENNIUM FALCON,INT,LEIA,With the rest of the garbage. Then what?
5,179,547,MILLENNIUM FALCON,INT,HAN,Then we've got to find a safe port somewhere around here.  Got any ideas?
5,179,548,MILLENNIUM FALCON,INT,LEIA,No.  Where are we?
5,179,549,MILLENNIUM FALCON,INT,HAN,The Anoat system.
5,179,550,MILLENNIUM FALCON,INT,LEIA,Anoat system.  There's not much there.
5,179,551,MILLENNIUM FALCON,INT,HAN,"No.  Well, wait.  This is interesting.  Lando."
5,179,552,MILLENNIUM FALCON,INT,LEIA,Lando system?
5,179,553,MILLENNIUM FALCON,INT,HAN,"Lando's not a system, he's a man. Lando Calrissian.  He's a card player, gambler, scoundrel.  You'd like him."
5,179,554,MILLENNIUM FALCON,INT,LEIA,Thanks.
5,179,555,MILLENNIUM FALCON,INT,HAN,"Bespin.  It's pretty far, but I think we can make it."
5,179,556,MILLENNIUM FALCON,INT,LEIA,computer) A mining colony?
5,179,557,MILLENNIUM FALCON,INT,HAN,"Yeah, a Tibanna gas mine.  Lando conned somebody out of it.  We go back a long way, Lando and me."
5,179,558,MILLENNIUM FALCON,INT,LEIA,Can you trust him?
5,179,559,MILLENNIUM FALCON,INT,HAN,"No.  But he has no love for the Empire, I can tell you that."
5,179,560,MILLENNIUM FALCON,INT,HAN,"Here we go, Chewie.  Stand by. Detach!"
5,179,561,MILLENNIUM FALCON,INT,LEIA,"You do have your moments.  Not many, but you have them."
5,181,562,DAGOBAH,EXT,YODA,"Concentrate... feel the Force flow.  Yes.  Good.  Calm, yes. Through the Force, things you will see.  Other places.  The future... the past.  Old friends long gone."
5,181,563,DAGOBAH,EXT,LUKE,Han!  Leia!
5,181,564,DAGOBAH,EXT,YODA,"Hmm.  Control, control.  You must learn control."
5,181,565,DAGOBAH,EXT,LUKE,I saw... I saw a city in the clouds.
5,181,566,DAGOBAH,EXT,YODA,Mmm.  Friends you have there.
5,181,567,DAGOBAH,EXT,LUKE,They were in pain.
5,181,568,DAGOBAH,EXT,YODA,It is the future you see.
5,181,569,DAGOBAH,EXT,LUKE,Future?  Will they die?
5,181,570,DAGOBAH,EXT,YODA,Difficult to see.  Always in motion is the future.
5,181,571,DAGOBAH,EXT,LUKE,I've got to go to them.
5,181,572,DAGOBAH,EXT,YODA,"Decide you must how to serve them best.  If you leave now, help them you could.  But you would destroy all for which they have fought and suffered."
5,184,573,MILLENNIUM FALCON,INT,HAN,"No, I don't have a landing permit.  I'm trying to reach Lando Calrissian."
5,184,574,MILLENNIUM FALCON,INT,HAN,Whoa!  Wait a minute!  Let me explain.
5,184,575,MILLENNIUM FALCON,INT,INTERCOM VOICE,You will not deviate from your present course.
5,184,576,MILLENNIUM FALCON,INT,THREEPIO,"Rather touchy, aren't they?"
5,184,577,MILLENNIUM FALCON,INT,LEIA,I thought you knew this person.
5,184,578,MILLENNIUM FALCON,INT,HAN,"Well, that was a long time ago. I'm sure he's forgotten about that."
5,184,579,MILLENNIUM FALCON,INT,INTERCOM VOICE,Permission granted to land on Platform Three-two-seven.
5,184,580,MILLENNIUM FALCON,INT,HAN,Thank you.
5,184,581,MILLENNIUM FALCON,INT,HAN,"There's nothing to worry about. We go way back, Lando and me."
5,184,582,MILLENNIUM FALCON,INT,LEIA,Who's worried?
5,187,583,LANDING PLATFORM,EXT,THREEPIO,Oh.  No one to meet us.
5,187,584,LANDING PLATFORM,EXT,LEIA,I don't like this.
5,187,585,LANDING PLATFORM,EXT,HAN,"Well, what would you like?"
5,187,586,LANDING PLATFORM,EXT,THREEPIO,"Well, they did let us land."
5,187,587,LANDING PLATFORM,EXT,HAN,"Look, don't worry.  Everything's going to be fine.  Trust me."
5,189,588,LANDING PLATFORM,EXT,HAN,"See?  My friend. Keep your eyes open, okay?"
5,190,589,CLOUD CITY,EXT,LANDO,"Why, you slimy, double-crossing, no-good swindler!  You've got a lot of guts coming here, after what you pulled."
5,190,590,CLOUD CITY,EXT,LANDO,"How you doing, you old pirate? So good to see you!  I never thought I'd catch up with you again.  Where you been?"
5,190,591,CLOUD CITY,EXT,THREEPIO,"Well, he seems very friendly."
5,190,592,CLOUD CITY,EXT,LEIA,Yes... very friendly.
5,191,593,CLOUD CITY,EXT,LANDO,What are you doing here?
5,191,594,CLOUD CITY,EXT,HAN,the Falcon) Ahh... repairs.  I thought you could help me out.
5,191,595,CLOUD CITY,EXT,LANDO,What have you done to my ship?
5,191,596,CLOUD CITY,EXT,HAN,"Your ship?  Hey, remember, you lost her to me fair and square."
5,191,597,CLOUD CITY,EXT,LANDO,Hello.  What have we here? Welcome.  I'm Lando Calrissian. I'm the administrator of this facility.  And who might you be?
5,191,598,CLOUD CITY,EXT,LEIA,Leia.
5,191,599,CLOUD CITY,EXT,LANDO,"Welcome, Leia."
5,191,600,CLOUD CITY,EXT,HAN,"All right, all right, you old smoothie."
5,191,601,CLOUD CITY,EXT,THREEPIO,"Hello, sir.  I am See-Threepio, human-cyborg relations.  My facilities are at your..."
5,191,602,CLOUD CITY,EXT,THREEPIO,"Well, really!"
