episode,scene_num,sequence,place,type,actor,dialogue
6,62,279,FOREST CLEARING,EXT,LEIA,Over there! Two more of them!
6,62,280,FOREST CLEARING,EXT,LUKE,"I see them. Wait, Leia!"
6,62,281,FOREST CLEARING,EXT,HAN,"Hey, wait! Ahhh!"
6,63,282,FOREST,EXT,LUKE,Move closer!
6,63,283,FOREST,EXT,LUKE,Get alongside that one!
6,63,284,FOREST,EXT,LUKE,Get him!
6,64,285,SCOUT CAMPSITE,EXT,THREEPIO,"Oh, General Solo, somebody's coming. Oh!"
6,64,286,SCOUT CAMPSITE,EXT,HAN,Luke! Where's Leia?
6,64,287,SCOUT CAMPSITE,EXT,HAN,I thought she was with you.
6,64,288,SCOUT CAMPSITE,EXT,LUKE,We got separated.
6,64,289,SCOUT CAMPSITE,EXT,LUKE,"Hey, we better go look for her."
6,64,290,SCOUT CAMPSITE,EXT,HAN,Take the squad ahead.  We'll meet at the shield generator at 0300.
6,64,291,SCOUT CAMPSITE,EXT,LUKE,"Come on, Artoo.  We'll need your scanners."
6,64,292,SCOUT CAMPSITE,EXT,THREEPIO,"Don't worry, Master Luke.  We know what to do."
6,65,293,FOREST CLEARING,EXT,LEIA,Cut it out!
6,65,294,FOREST CLEARING,EXT,LEIA,I'm not gonna hurt you.
6,65,295,FOREST CLEARING,EXT,LEIA,"Well, looks like I'm stuck here. Trouble is, I don't know where here is."
6,65,296,FOREST CLEARING,EXT,LEIA,"Well, maybe you can help me. Come on, sit down."
6,65,297,FOREST CLEARING,EXT,LEIA,I promise I won't hurt you. Now come here.
6,65,298,FOREST CLEARING,EXT,LEIA,All right. You want something to eat?
6,65,299,FOREST CLEARING,EXT,LEIA,That's right. Come on. Hmmm?
6,65,300,FOREST CLEARING,EXT,LEIA,"Look, it's a hat. It's not gonna hurt you. Look. You're a jittery little thing, aren't you?"
6,65,301,FOREST CLEARING,EXT,LEIA,What is it?
6,65,302,FOREST CLEARING,EXT,SCOUT #1,Go get your ride and take her back to base.
6,65,303,FOREST CLEARING,EXT,SCOUT #2,"Yes, sir."
6,65,304,FOREST CLEARING,EXT,LEIA,"Come on, let's get outta here."
6,66,305,DEATH STAR,INT,GUARD,Halt! The Emperor does not wish to be disturbed at the moment.
6,66,306,DEATH STAR,INT,VADER,"(raising his gloved hand to the two guards and choking them with the Force) The Emperor will see me, now!"
6,66,307,DEATH STAR,INT,GUARD,"(repeating Vader's command) The Emperor will see you, now."
6,67,308,EMPEROR'S TOWER,INT,EMPEROR,I told you to remain on the command ship.
6,67,309,EMPEROR'S TOWER,INT,VADER,A small Rebel force has penetrated the shield and landed on Endor.
6,67,310,EMPEROR'S TOWER,INT,VADER,"I have felt him, my Master."
6,67,311,EMPEROR'S TOWER,INT,EMPEROR,"Strange, that I have not. I wonder if your feelings on this matter are clear, Lord Vader."
6,67,312,EMPEROR'S TOWER,INT,VADER,"They are clear, my Master."
6,67,313,EMPEROR'S TOWER,INT,EMPEROR,Then you must go to the Sanctuary Moon and wait for them.
6,67,314,EMPEROR'S TOWER,INT,EMPEROR,I have foreseen it. His compassion for you will be his undoing. He will come to you and then you will bring him before me.
6,68,315,FOREST CLEARING,EXT,HAN,Luke! Luke!
6,68,316,FOREST CLEARING,EXT,THREEPIO,"Oh, Master Luke."
6,68,317,FOREST CLEARING,EXT,LUKE,There's two more wrecked speeders back there. And I found this.
6,68,318,FOREST CLEARING,EXT,THREEPIO,I'm afraid that Artoo's sensors can find no trace of Princess Leia.
6,68,319,FOREST CLEARING,EXT,HAN,"What, Chewie? What? Chewie!"
6,69,320,FOREST,EXT,HAN,"Hey, I don't get it."
6,69,321,FOREST,EXT,LUKE,"Chewie, wa-wait!  Don't!"
6,69,322,FOREST,EXT,HAN,"Nice work. Great, Chewie! Great! Always thinking with your stomach."
6,69,323,FOREST,EXT,LUKE,"Will you take it easy? Let's just figure out a way to get out of this thing. (trying to free an arm) Han, can you reach my lightsaber?"
6,69,324,FOREST,EXT,HAN,"Yeah, sure."
6,69,325,FOREST,EXT,THREEPIO,"Artoo, I'm not sure that's such a good idea. It's a very long dro-o- op!!"
6,69,326,FOREST,EXT,HAN,Wha--?  Hey!  Point that thing someplace else.
6,69,327,FOREST,EXT,HAN,Hey!
6,69,328,FOREST,EXT,LUKE,"Han, don't. It'll be all right."
6,69,329,FOREST,EXT,LUKE,"Chewie, give 'em your crossbow."
6,69,330,FOREST,EXT,THREEPIO,"Oh, my head. Oh, my goodness!"
6,69,331,FOREST,EXT,LUKE,Do you understand anything they're saying?
6,69,332,FOREST,EXT,THREEPIO,"Oh, yes, Master Luke!  Remember that I am fluent in over six million forms of communication."
6,69,333,FOREST,EXT,HAN,What are you telling them?
6,69,334,FOREST,EXT,THREEPIO,"Hello, I think... I could be mistaken. They're using a very primitive dialect.  But I do believe they think I am some sort of god."
6,69,335,FOREST,EXT,HAN,"Well, why don't you use your divine influence and get us out of this?"
6,69,336,FOREST,EXT,THREEPIO,"I beg your pardon, General Solo, but that just wouldn't be proper."
6,69,337,FOREST,EXT,HAN,Proper?!
6,69,338,FOREST,EXT,THREEPIO,It's against my programming to impersonate a deity.
6,69,339,FOREST,EXT,HAN,"Why, you--"
6,69,340,FOREST,EXT,HAN,My mistake. He's an old friend of mine.
6,72,341,EWOK VILLAGE SQUARE,EXT,HAN,I have a really bad feeling about this.
6,72,342,EWOK VILLAGE SQUARE,EXT,HAN,What did he say?
6,72,343,EWOK VILLAGE SQUARE,EXT,THREEPIO,"I'm rather embarrassed, General Solo, but it appears you are to be the main course at a banquet in my honor."
6,72,344,EWOK VILLAGE SQUARE,EXT,LEIA,Oh!
6,72,345,EWOK VILLAGE SQUARE,EXT,THREEPIO,Your Royal Highness.
6,72,346,EWOK VILLAGE SQUARE,EXT,LEIA,"But these are my friends. Threepio, tell them they must be set free."
6,72,347,EWOK VILLAGE SQUARE,EXT,HAN,"Somehow, I got the feeling that didn't help us very much."
6,72,348,EWOK VILLAGE SQUARE,EXT,LUKE,"Threepio, tell them if they don't do as you wish, you'll become angry and use your magic."
6,72,349,EWOK VILLAGE SQUARE,EXT,THREEPIO,"But Master Luke, what magic? I couldn't possibly --"
6,72,350,EWOK VILLAGE SQUARE,EXT,LUKE,Just tell them.
6,72,351,EWOK VILLAGE SQUARE,EXT,THREEPIO,"You see, Master Luke; they didn't believe me. Just..."
6,72,352,EWOK VILLAGE SQUARE,EXT,THREEPIO,"... as I said they wouldn't. Wha-wha-what's happening! Oh! Oh, dear! Oh!"
6,72,353,EWOK VILLAGE SQUARE,EXT,THREEPIO,"Put me down! He-e-elp! Master Luke! Artoo! Somebody, somebody, help! Master Luke, Artoo! Artoo, quickly! Do something, somebody! Oh! Ohhh!"
6,72,354,EWOK VILLAGE SQUARE,EXT,THREEPIO,"Oh, oh, oh, oh! Thank goodness."
6,72,355,EWOK VILLAGE SQUARE,EXT,LUKE,"Thanks, Threepio."
6,73,356,CHIEF'S HUT,INT,THREEPIO,"Yes, Artoo. I was just coming to that."
6,73,357,CHIEF'S HUT,INT,HAN,What's going on?
6,73,358,CHIEF'S HUT,INT,LEIA,I don't know.
6,73,359,CHIEF'S HUT,INT,THREEPIO,Wonderful! We are now a part of the tribe.
6,73,360,CHIEF'S HUT,INT,HAN,Just what I always wanted.
6,73,361,CHIEF'S HUT,INT,THREEPIO,He says the scouts are going to show us the quickest way to the shield generator.
6,73,362,CHIEF'S HUT,INT,HAN,"Good. How far is it? Ask him. We need some fresh supplies, too. And try and get our weapons back."
6,74,363,EWOK VILLAGE,EXT,LEIA,"Luke, what's wrong?"
6,74,364,EWOK VILLAGE,EXT,LUKE,Leia... do you remember your mother? Your real mother?
6,74,365,EWOK VILLAGE,EXT,LEIA,Just a little bit. She died when I was very young.
6,74,366,EWOK VILLAGE,EXT,LUKE,What do you remember?
6,74,367,EWOK VILLAGE,EXT,LEIA,"Just...images, really. Feelings."
6,74,368,EWOK VILLAGE,EXT,LUKE,Tell me.
6,74,369,EWOK VILLAGE,EXT,LEIA,"(a little surprised at his insistence) She was very beautiful. Kind, but...sad. (looks up) Why are you asking me all this?"
6,74,370,EWOK VILLAGE,EXT,LUKE,I have no memory of my mother. I never knew her.
6,74,371,EWOK VILLAGE,EXT,LEIA,"Luke, tell me. What's troubling you?"
6,74,372,EWOK VILLAGE,EXT,LUKE,"Vader is here...now, on this moon."
6,74,373,EWOK VILLAGE,EXT,LUKE,"I felt his presence. He's come for me. He can feel when I'm near. That's why I have to go. (facing her) As long as I stay, I'm endangering the group and our mission here. (beat) I have to face him."
6,74,374,EWOK VILLAGE,EXT,LEIA,Why?
6,74,375,EWOK VILLAGE,EXT,LUKE,He's my father.
6,74,376,EWOK VILLAGE,EXT,LEIA,Your father?
6,74,377,EWOK VILLAGE,EXT,LUKE,"There's more. It won't be easy for you to hear it, but you must. If I don't make it back, you're the only hope for the Alliance."
6,74,378,EWOK VILLAGE,EXT,LEIA,"Luke, don't talk that way. You have a power I--I don't understand and could never have."
6,74,379,EWOK VILLAGE,EXT,LUKE,"You're wrong, Leia. You have that power too. In time you'll learn to use it as I have. The Force is strong in my family. My father has it...I have it...and...my sister has it."
6,74,380,EWOK VILLAGE,EXT,LUKE,Yes. It's you Leia.
6,74,381,EWOK VILLAGE,EXT,LEIA,I know. Somehow...I've always known.
6,74,382,EWOK VILLAGE,EXT,LUKE,Then you know why I have to face him.
6,74,383,EWOK VILLAGE,EXT,LEIA,"No! Luke, run away, far away. If he can feel your presence, then leave this place. I wish I could go with you."
6,74,384,EWOK VILLAGE,EXT,LUKE,"No, you don't. You've always been strong."
6,74,385,EWOK VILLAGE,EXT,LEIA,"But, why must you confront him?"
6,74,386,EWOK VILLAGE,EXT,LUKE,Because...there is good in him. I've felt it. He won't turn me over to the Emperor. I can save him. I can turn him back to the good side. I have to try.
6,74,387,EWOK VILLAGE,EXT,HAN,"Hey, what's goin' on?"
6,74,388,EWOK VILLAGE,EXT,LEIA,Nothing. I - just want to be alone for a little while.
6,74,389,EWOK VILLAGE,EXT,LEIA,I...I can't tell you.
6,74,390,EWOK VILLAGE,EXT,LEIA,
6,74,391,EWOK VILLAGE,EXT,HAN,Ahhh...
6,74,392,EWOK VILLAGE,EXT,HAN,I'm sorry.
6,74,393,EWOK VILLAGE,EXT,LEIA,Hold me.
6,76,394,IMPERIAL LANDING PLATFORM,EXT,COMMANDER,"This is a Rebel that surrendered to us. Although he denies it, I believe there may be more of them, and I request permission to conduct a further search of the area."
6,76,395,IMPERIAL LANDING PLATFORM,EXT,COMMANDER,He was armed only with this.
6,76,396,IMPERIAL LANDING PLATFORM,EXT,VADER,"Good work, Commander. Leave us. Conduct your search and bring his companions to me."
6,76,397,IMPERIAL LANDING PLATFORM,EXT,COMMANDER,"Yes, my Lord."
6,76,398,IMPERIAL LANDING PLATFORM,EXT,VADER,The Emperor has been expecting you.
6,76,399,IMPERIAL LANDING PLATFORM,EXT,LUKE,"I know, father."
6,76,400,IMPERIAL LANDING PLATFORM,EXT,VADER,"So, you have accepted the truth."
6,76,401,IMPERIAL LANDING PLATFORM,EXT,LURE,"I've accepted the truth that you were once Anakin Skywalker, my father."
6,76,402,IMPERIAL LANDING PLATFORM,EXT,LUKE,It is the name of your true self. You've only forgotten. I know there is good in you. The Emperor hasn't driven it from you fully. That is why you couldn't destroy me. That's why you won't bring me to your Emperor now.
6,76,403,IMPERIAL LANDING PLATFORM,EXT,VADER,"Your skills are complete. Indeed, you are powerful, as the Emperor has foreseen."
6,76,404,IMPERIAL LANDING PLATFORM,EXT,LUKE,Come with me.
6,76,405,IMPERIAL LANDING PLATFORM,EXT,VADER,Obi-Wan once thought as you do.
6,76,406,IMPERIAL LANDING PLATFORM,EXT,VADER,You don't know the power of the dark side. I must obey my master.
6,76,407,IMPERIAL LANDING PLATFORM,EXT,LUKE,I will not turn...and you'll be forced to kill me.
6,76,408,IMPERIAL LANDING PLATFORM,EXT,VADER,If that is your destiny.
6,76,409,IMPERIAL LANDING PLATFORM,EXT,LUKE,"Search your feelings, father. You can't do this. I feel the conflict within you. Let go of your hate."
6,76,410,IMPERIAL LANDING PLATFORM,EXT,VADER,"It is too late for me, son. The Emperor will show you the true nature of the Force. He is your master now."
6,76,411,IMPERIAL LANDING PLATFORM,EXT,LUKE,Then my father is truly dead.
6,77,412,ENDOR,EXT,LEIA,The main entrance to the control bunker's on the far side of that landing platform. This isn't gonna be easy.
6,77,413,ENDOR,EXT,HAN,"Hey, don't worry. Chewie and me got into a lot of places more heavily guarded than this."
6,77,414,ENDOR,EXT,LEIA,What's he saying?
6,77,415,ENDOR,EXT,THREEPIO,He says there's a secret entrance on the other side of the ridge.
6,79,416,MILLENNIUM FALCON,INT,LANDO,"Admiral, we're in position. All fighters accounted for."
6,79,417,MILLENNIUM FALCON,INT,ACKBAR ,Proceed with the countdown. All groups assume attack coordinates.
6,79,418,MILLENNIUM FALCON,INT,LANDO,"Don't worry, my friends are down there. They'll have that shield down on time... (to himself) or this'll be the shortest offensive of all time."
6,79,419,MILLENNIUM FALCON,INT,ACKBAR,"All craft, prepare to jump to hyperspace on my mark."
6,79,420,MILLENNIUM FALCON,INT,LANDO,All right. Stand by.
6,81,421,ENDOR,EXT,HAN,"Back door, huh? Good idea."
6,81,422,ENDOR,EXT,LEIA,"Well, it only takes one to sound the alarm."
6,81,423,ENDOR,EXT,THREEPIO,"Oh! Oh, my. Uh, Princess Leia!"
6,81,424,ENDOR,EXT,LEIA,Quiet.
6,81,425,ENDOR,EXT,THREEPIO,I'm afraid our furry companion has gone and done something rather rash.
6,81,426,ENDOR,EXT,LEIA,"Oh, no."
6,84,427,BUNKER,EXT,SCOUT,Look! Over there! Stop him!
6,85,428,RIDGE,EXT,HAN,Not bad for a little furball. There's only one left. You stay here. We'll take care of this.
6,85,429,RIDGE,EXT,THREEPIO,I have decided that we shall stay here.
6,88,430,DEATH STAR,INT,EMPEROR,"Welcome, young Skywalker. I have been expecting you."
6,88,431,DEATH STAR,INT,EMPEROR,You no longer need those.
6,88,432,DEATH STAR,INT,EMPEROR,"Guards, leave us."
6,88,433,DEATH STAR,INT,LUKE,You're gravely mistaken. You won't convert me as you did my father.
6,88,434,DEATH STAR,INT,EMPEROR,"Oh, no, my young Jedi. You will find that it is you who are mistaken...about a great many things."
6,88,435,DEATH STAR,INT,VADER,His lightsaber.
6,88,436,DEATH STAR,INT,EMPEROR,"Ah, yes, a Jedi's weapon. Much like your father's. By now you must know your father can never be turned from the dark side. So will it be with you."
6,88,437,DEATH STAR,INT,LUKE,You're wrong. Soon I'll be dead...and you with me.
6,88,438,DEATH STAR,INT,EMPEROR,Perhaps you refer to the imminent attack of your Rebel fleet.
6,88,439,DEATH STAR,INT,EMPEROR,Yes...I assure you we are quite safe from your friends here.
6,88,440,DEATH STAR,INT,LUKE,Your overconfidence is your weakness.
6,88,441,DEATH STAR,INT,EMPEROR,Your faith in your friends is yours.
6,88,442,DEATH STAR,INT,VADER,"It is pointless to resist, my son."
6,88,443,DEATH STAR,INT,EMPEROR,Oh...I'm afraid the deflector shield will be quite operational when your friends arrive.
6,89,444,BUNKER,INT,HAN,"All right! Up! Move! Come on! Quickly! Quickly, Chewie."
6,89,445,BUNKER,INT,LEIA,Han! Hurry! The fleet will be here any moment.
6,89,446,BUNKER,INT,HAN,"Charges!  Come on, come on!"
6,89,447,BUNKER,INT,THREEPIO,"Wa-wait! Wait, come back! Artoo, stay with me."
6,89,448,BUNKER,INT,COMMANDER,Freeze! You Rebel scum.
6,91,449,MILLENNIUM FALCON,INT,LANDO,All wings report in.
6,91,450,MILLENNIUM FALCON,INT,WEDGE,Red Leader standing by.
6,91,451,MILLENNIUM FALCON,INT,GRAY LEADER,Gray Leader standing by.
6,91,452,MILLENNIUM FALCON,INT,GREEN LEADER,Green Leader standing by.
6,91,453,MILLENNIUM FALCON,INT,WEDGE,Lock S-foils in attack positions.
6,92,454,REBEL STAR CRUISER,INT,ACKBAR,May the Force be with us.
6,93,455,MILLENNIUM FALCON,INT,LANDO,"We've got to be able to get some kind of a reading on that shield, up or down. Well, how could they be jamming us if they don't know if we're coming."
6,93,456,MILLENNIUM FALCON,INT,LANDO,Break off the attack! The shield is still up.
6,93,457,MILLENNIUM FALCON,INT,RED LEADER,I get no reading. Are you sure?
6,93,458,MILLENNIUM FALCON,INT,LANDO,Pull up! All craft pull up!
6,95,459,REBEL STAR CRUISER,INT,ACKBAR,"Take evasive action! Green Group, stick close to holding sector MV-7."
6,95,460,REBEL STAR CRUISER,INT,CONTROLLER,"Admiral, we have enemy ships in sector 47."
6,95,461,REBEL STAR CRUISER,INT,ACKBAR,It's a trap!
6,95,462,REBEL STAR CRUISER,INT,REBEL PILOT,There's too many of them!
6,95,463,REBEL STAR CRUISER,INT,LANDO,Accelerate to attack speed! Draw their fire away from the cruisers.
6,95,464,REBEL STAR CRUISER,INT,WEDGE,"Copy, Gold Leader."
6,96,465,DEATH STAR,INT,EMPEROR,"Come, boy. See for yourself."
6,96,466,DEATH STAR,INT,EMPEROR,"From here you will witness the final destruction of the Alliance, and the end of your insignificant Rebellion."
6,96,467,DEATH STAR,INT,EMPEROR,"You want this, don't you? The hate is swelling in you now. Take your Jedi weapon. Use it. I am unarmed. Strike me down with it. Give in to your anger. With each passing moment, you make yourself more my servant."
6,96,468,DEATH STAR,INT,LUKE,No!
6,96,469,DEATH STAR,INT,EMPEROR,"It is unavoidable. It is your destiny. You, like your father, are now mine!"
6,97,470,FOREST,EXT,STORMTROOPER,"All right, move it! I said move it! Go on!"
6,97,471,FOREST,EXT,THREEPIO,"Hello! I say, over there! Were you looking for me?"
6,97,472,FOREST,EXT,BUNKER COMMANDER,Bring those two down here!
6,97,473,FOREST,EXT,STORMTROOPER,Let's go!
6,97,474,FOREST,EXT,THREEPIO,"Well, they're on their way. Artoo, are you sure this was a good idea?"
6,97,475,FOREST,EXT,STORMTROOPER,Freeze! Don't move!
6,97,476,FOREST,EXT,THREEPIO,We surrender.
6,97,477,FOREST,EXT,THREEPIO,"Ohhh! Stand back, Artoo."
6,97,478,FOREST,EXT,LEIA,The code's changed. We need Artoo!
6,97,479,FOREST,EXT,HAN,Here's the terminal.
6,97,480,FOREST,EXT,THREEPIO,"Going? What do you mean, you're going. But-- but going where, Artoo? No, what! Artoo! Oh, this is no time for heroics. Come back!"
6,99,481,MILLENNIUM FALCON,INT,LANDO,"Watch yourself, Wedge! Three from above!"
6,99,482,MILLENNIUM FALCON,INT,WEDGE,"Red Three, Red Two, pull in!"
6,99,483,MILLENNIUM FALCON,INT,RED TWO,Got it!
6,99,484,MILLENNIUM FALCON,INT,RED THREE,"Three of them coming in, twenty degrees!"
6,99,485,MILLENNIUM FALCON,INT,WEDGE,Cut to the left! I'll take the leader! They're heading for the medical frigate.
6,99,486,MILLENNIUM FALCON,INT,NAVIGATOR,Pressure's steady.
6,99,487,MILLENNIUM FALCON,INT,LANDO,Only the fighters are attacking.  I wonder what those Star Destroyers are waiting for.
6,101,488,SUPER STAR DESTROYER,INT,COMMANDER,"We're in attack position now, sir."
6,101,489,SUPER STAR DESTROYER,INT,PIETT,Hold here.
6,101,490,SUPER STAR DESTROYER,INT,COMMANDER,We're not going to attack?
6,101,491,SUPER STAR DESTROYER,INT,PIETT,I have my orders from the Emperor himself. He has something special planned for them. We only need to keep them from escaping.
6,102,492,EMPEROR'S TOWER,INT,EMPEROR,"As you can see, my young apprentice, your friends have failed. Now witness the firepower of this fully armed and operational battle station. (into comlink) Fire at will, Commander."
6,103,493,DEATH STAR,INT,JERJERROD,Fire!
6,107,494,MILLENNIUM FALCON,INT,LANDO,"That blast came from the Death Star! That thing's operational! (into comlink) Home One, this is Gold Leader."
6,108,495,REBEL STAR CRUISER,INT,ACKBAR,We saw it. All craft prepare to retreat.
6,108,496,REBEL STAR CRUISER,INT,LANDO,"You won't get another chance at this, Admiral."
6,108,497,REBEL STAR CRUISER,INT,ACKBAR,"We have no choice, General Calrissian. Our cruisers can't repel firepower of that magnitude."
6,108,498,REBEL STAR CRUISER,INT,LANDO,Han will have that shield down. We've got to give him more time.
6,109,499,FOREST,EXT,THREEPIO,We're coming!
6,109,500,FOREST,EXT,HAN,Come on! Come on!
6,109,501,FOREST,EXT,THREEPIO,"Oh, Artoo, hurry!"
6,109,502,FOREST,EXT,THREEPIO,"My goodness! Artoo, why did you have to be so brave?"
6,109,503,FOREST,EXT,HAN,"Well, I suppose I could hotwire this thing."
6,109,504,FOREST,EXT,LEIA,I'll cover you.
6,111,505,MILLENNIUM FALCON,INT,ACKBAR,"At that close range, we won't last long against those Star Destroyers."
6,111,506,MILLENNIUM FALCON,INT,LANDO,We'll last longer then we will against that Death Star...and we might just take a few of them with us.
6,111,507,MILLENNIUM FALCON,INT,REBEL PILOT,She's gonna blow!
6,111,508,MILLENNIUM FALCON,INT,Y-WING PILOT,I'm hit!
6,112,509,EMPEROR'S TOWER,INT,EMPEROR,"Your fleet has lost. And your friends on the Endor moon will not survive. There is no escape, my young apprentice. The Alliance will die...as will your friends."
6,112,510,EMPEROR'S TOWER,INT,EMPEROR,"Good. I can feel your anger. I am defenseless.  Take your weapon! Strike me down with all your hatred, and your journey towards the dark side will be complete."
6,113,511,FOREST,EXT,WALKER PILOT #1,Look!
6,113,512,FOREST,EXT,PILOT #2,Get him off of there!
6,114,513,FOREST,EXT,HAN,I think I got it. I got it!
6,114,514,FOREST,EXT,THREEPIO,"Oh, Princess Leia, are you all right?"
6,114,515,FOREST,EXT,HAN,Let's see.
6,114,516,FOREST,EXT,LEIA,It's not bad.
6,114,517,FOREST,EXT,STORMTROOPER,Freeze!
6,114,518,FOREST,EXT,THREEPIO,"Oh, dear."
6,114,519,FOREST,EXT,STORMTROOPER,Don't move!
6,114,520,FOREST,EXT,HAN,I love you.
6,114,521,FOREST,EXT,LEIA,I know.
6,114,522,FOREST,EXT,STORMTROOPER,Hands up! Stand up!
6,114,523,FOREST,EXT,HAN,"Chewie!  Get down here!  She's wounded!  No, wait....  I got an idea."
6,115,524,EMPEROR'S TOWER,INT,VADER,Obi-Wan has taught you well.
6,115,525,EMPEROR'S TOWER,INT,LUKE,"I will not fight you, father."
6,115,526,EMPEROR'S TOWER,INT,VADER,You are unwise to lower your defenses.
6,115,527,EMPEROR'S TOWER,INT,LUKE,"Your thoughts betray you, father. I feel the good in you...the conflict."
6,115,528,EMPEROR'S TOWER,INT,VADER,There is no conflict.
6,115,529,EMPEROR'S TOWER,INT,LUKE,"You couldn't bring yourself to kill me before, and I don't believe you'll destroy me now."
6,115,530,EMPEROR'S TOWER,INT,VADER,"You underestimate the power of the dark side. If you will not fight, then you will meet your destiny."
6,116,531,SPACE,EXT,LANDO,Watch out. Squad at .06.
6,116,532,SPACE,EXT,REBEL PILOT,"I'm on it, Gold Leader."
6,116,533,SPACE,EXT,WEDGE,"Good shot, Red Two."
6,116,534,SPACE,EXT,LANDO,"Now...come on, Han, old buddy. Don't let me down."
6,117,535,BUNKER,INT,HAN/PILOT,"It's over, Commander. The Rebels have been routed. They're fleeing into the woods. We need reinforcements to continue the pursuit."
6,117,536,BUNKER,INT,CONTROL ROOM COMMANDER,Send three squads to help. Open the back door.
6,117,537,BUNKER,INT,SECOND COMMANDER,"Yes, sir."
6,119,538,BUNKER,INT,HAN,Throw me another charge.
6,120,539,EMPEROR'S TOWER,INT,VADER,"You cannot hide forever, Luke."
6,120,540,EMPEROR'S TOWER,INT,LUKE,I will not fight you.
6,120,541,EMPEROR'S TOWER,INT,VADER,"Give yourself to the dark side. It is the only way you can save your friends. Yes, your thoughts betray you. Your feelings for them are strong. Especially for..."
6,120,542,EMPEROR'S TOWER,INT,VADER,"Sister! So...you have a twin sister. Your feelings have now betrayed her, too. Obi-Wan was wise to hide her from me. Now his failure is complete. If you will not turn to the dark side, then perhaps she will."
6,120,543,EMPEROR'S TOWER,INT,LUKE,Never-r-r!
6,120,544,EMPEROR'S TOWER,INT,EMPEROR,"Good! Your hate has made you powerful. Now, fulfill your destiny and take your father's place at my side!"
6,120,545,EMPEROR'S TOWER,INT,LUKE,"Never! I'll never turn to the dark side. You've failed, Your Highness. I am a Jedi, like my father before me."
6,120,546,EMPEROR'S TOWER,INT,EMPEROR,So be it...Jedi.
6,121,547,FOREST,EXT,HAN,Move! Move!
6,122,548,REBEL STAR CRUISER,INT,ACKBAR,The shield is down! Commence attack on theDeath Star's main reactor.
6,122,549,REBEL STAR CRUISER,INT,LANDO,"We're on our way. Red Group, Gold Group, all fighters follow me. (laughs) Told you they'd do it!"
6,123,550,EMPEROR'S TOWER,INT,EMPEROR,"If you will not be turned, you will be destroyed."
6,123,551,EMPEROR'S TOWER,INT,EMPEROR,"Young fool...only now, at the end, do you understand."
6,123,552,EMPEROR'S TOWER,INT,EMPEROR,Your feeble skills are no match for the power of the dark side. You have paid the price for your lack of vision.
6,123,553,EMPEROR'S TOWER,INT,EMPEROR,"Now, young Skywalker...you will die."
6,124,554,/INT,EXT,WEDGE,I'm going in.
6,124,555,/INT,EXT,LANDO,Here goes nothing.
6,124,556,/INT,EXT,LANDO,Now lock onto the strongest power source. It should be the power generator.
6,124,557,/INT,EXT,WEDGE,Form up. And stay alert. We could run out of space real fast.
6,124,558,/INT,EXT,LANDO,Split up and head back to the surface. See if you can get a few of those TIE fighters to follow you.
6,124,559,/INT,EXT,PILOT,"Copy, Gold Leader."
6,124,560,/INT,EXT,LANDO,That was too close.
6,125,561,REBEL STAR CRUISER,INT,ACKBAR,We've got to give those fighters more time. Concentrate all fire on that Super Star Destroyer.
6,126,562,VADER'S STAR DESTROYER,INT,CONTROLLER,"Sir, we've lost our bridge deflector shield."
6,126,563,VADER'S STAR DESTROYER,INT,PIETT,Intensify the forward batteries. I don't want anything to get through.
6,126,564,VADER'S STAR DESTROYER,INT,PIETT,Intensify forward firepower!
6,126,565,VADER'S STAR DESTROYER,INT,COMMANDER,It's too late!
6,128,566,DEATH STAR,INT,LURE,But you'll die.
6,128,567,DEATH STAR,INT,VADER,Nothing can stop that now. Just for once... let me look on you with my own eyes.
6,128,568,DEATH STAR,INT,LUKE,No. You're coming with me. I can't leave you here. I've got to save you.
6,128,569,DEATH STAR,INT,ANAKIN,"You already have, Luke. You were right about me. Tell your sister...you were right."
6,128,570,DEATH STAR,INT,LUKE,Father...I won't leave you.
6,130,571,MILLENNIUM FALCON,INT,WEDGE,There it is!
6,130,572,MILLENNIUM FALCON,INT,LANDO,"All right, Wedge. Go for the power regulator on the north tower."
6,130,573,MILLENNIUM FALCON,INT,WEDGE,"Copy, Gold Leader. I'm already on my way out."
6,131,574,REBEL STAR CRUISER,INT,ACKBAR,Move the fleet away from the Death Star.
6,134,575,ENDOR FOREST,EXT,THREEPIO,They did it!
6,134,576,ENDOR FOREST,EXT,HAN,I'm sure Luke wasn't on that thing when it blew.
6,134,577,ENDOR FOREST,EXT,LEIA,He wasn't. I can feel it.
6,134,578,ENDOR FOREST,EXT,HAN,"You love him, don't you?"
6,134,579,ENDOR FOREST,EXT,LEIA,Yes.
6,134,580,ENDOR FOREST,EXT,HAN,"All right. I understand. Fine. When he comes back, I won't get in the way."
6,134,581,ENDOR FOREST,EXT,LEIA,"Oh. No, it's not like that at all. He's my brother."
