episode,scene_num,sequence,place,type,actor,dialogue
4,189,778,MILLENNIUM FALCON,INT,LEIA,"That doesn't sound too hard. Besides, they let us go. It's the only explanation for the ease of our escape."
4,189,779,MILLENNIUM FALCON,INT,HAN,Easy... you call that easy?
4,189,780,MILLENNIUM FALCON,INT,LEIA,Their tracking us!
4,189,781,MILLENNIUM FALCON,INT,HAN,"Not this ship, sister."
4,189,782,MILLENNIUM FALCON,INT,LEIA,At least the information in Artoo is still intact.
4,189,783,MILLENNIUM FALCON,INT,HAN,What's so important? What's he carrying?
4,189,784,MILLENNIUM FALCON,INT,LEIA,"The technical readouts of that battle station. I only hope that when the data is analyzed, a weakness can be found. It's not over yet!"
4,189,785,MILLENNIUM FALCON,INT,HAN,"It is for me, sister! Look, I ain't in this for your revolution, and I'm not in it for you, Princess. I expect to be well paid. I'm in it for the money!"
4,189,786,MILLENNIUM FALCON,INT,LEIA,"You needn't worry about your reward. If money is all that you love, then that's what you'll receive!"
4,189,787,MILLENNIUM FALCON,INT,LEIA,Your friend is quite a mercenary. I wonder if he really cares about anything... or anyone.
4,189,788,MILLENNIUM FALCON,INT,LUKE,I care!
4,189,789,MILLENNIUM FALCON,INT,LUKE,"So... what do you think of her, Han?"
4,189,790,MILLENNIUM FALCON,INT,HAN,"I'm trying not to, kid!"
4,189,791,MILLENNIUM FALCON,INT,LUKE,Good...
4,189,792,MILLENNIUM FALCON,INT,HAN,"Still, she's got a lot of spirit. I don't know, what do you think? Do you think a princess and a guy like me..."
4,189,793,MILLENNIUM FALCON,INT,LUKE,No!
4,194,794,MASSASSI,INT,WILLARD,You're safe! We had feared the worst.
4,194,795,MASSASSI,INT,WILLARD,"When we heard about Alderaan, we were afraid that you were... lost along with your father."
4,194,796,MASSASSI,INT,LEIA,"We don't have time for our sorrows, Commander. The battle station has surely tracked us here. Han) It's the only explanation for the ease of our escape. You must use the information in this R2 unit to plan the attack. It is our only hope."
4,196,797,DEATH STAR,INT,TARKIN,Yes.
4,198,798,MASSASSI,INT,DODONNA,The battle station is heavily shielded and carries a firepower greater than half the star fleet. It's defenses are designed around a direct large- scale assault. A small one-man fighter should be able to penetrate the outer defense.
4,198,799,MASSASSI,INT,GOLD LEADER,"Pardon me for asking, sir, but what good are snub fighters going to be against that?"
4,198,800,MASSASSI,INT,DODONNA,"Well, the Empire doesn't consider a small one-man fighter to be any threat, or they'd have a tighter defense. An analysis of the plans provided by Princess Leia has demonstrated a weakness in the battle station."
4,198,801,MASSASSI,INT,DODONNA,"The approach will not be easy. You are required to maneuver straight down this trench and skim the surface to this point. The target area is only two meters wide. It's a small thermal exhaust port, right below the main port. The shaft leads directly to the reactor system. A precise hit will start a chain reaction which should destroy the station."
4,198,802,MASSASSI,INT,DODONNA,"Only a precise hit will set up a chain reaction. The shaft is ray- shielded, so you'll have to use proton torpedoes."
4,198,803,MASSASSI,INT,WEDGE,"That's impossible, even for a computer."
4,198,804,MASSASSI,INT,LUKE,It's not impossible. I used to bull's- eye womp rats in my T-sixteen back home. They're not much bigger than two meters.
4,198,805,MASSASSI,INT,DODONNA,Man your ships! And may the Force be with you!
4,200,806,DEATH STAR,INT,VADER,This will be a day long remembered. It has seen the end of Kenobi and it will soon see the end of the Rebellion.
4,201,807,MASSASSI OUTPOST,INT,MAN'S VOICE,"All flight trooper, man your stations. All flight troops, man your stations."
4,201,808,MASSASSI OUTPOST,INT,LUKE,So... you got your reward and you're just leaving then?
4,201,809,MASSASSI OUTPOST,INT,HAN,"That's right, yeah! I got some old debts I've got to pay off with this stuff. Even if I didn't, you don't think I'd be fool enough to stick around here, do you? Why don't you come with us? You're pretty good in a fight. I could use you."
4,201,810,MASSASSI OUTPOST,INT,LUKE,"Come on! Why don't you take a look around? You know what's about to happen, what they're up against. They could use a good pilot like you. You're turning your back on them."
4,201,811,MASSASSI OUTPOST,INT,HAN,"What good's a reward if you ain't around to use it? Besides, attacking that battle station ain't my idea of courage. It's more like suicide."
4,201,812,MASSASSI OUTPOST,INT,LUKE,"All right. Well, take care of yourself, Han. I guess that's what you're best at, isn't it?"
4,201,813,MASSASSI OUTPOST,INT,HAN,"Hey, Luke... may the Force be with you!"
4,201,814,MASSASSI OUTPOST,INT,HAN,What're you lookin' at? I know what I'm doing.
4,202,815,MAIN HANGAR DECK,INT,LEIA,What's wrong?
4,202,816,MAIN HANGAR DECK,INT,LUKE,"Oh, it's Han! I don't know, I really thought he'd change his mind."
4,202,817,MAIN HANGAR DECK,INT,LEIA,He's got to follow his own path. No one can choose it for him.
4,202,818,MAIN HANGAR DECK,INT,LUKE,I only wish Ben were here.
4,202,819,MAIN HANGAR DECK,INT,BIGGS,Luke! I don't believe it! How'd you get here... are you going out with us?!
4,202,820,MAIN HANGAR DECK,INT,LUKE,"Biggs! Of course, I'll be up there with you! Listen, have I got some stories to tell..."
4,202,821,MAIN HANGAR DECK,INT,RED LEADER,Are you... Luke Skywalker? Have you been checked out on the Incom T-sixty- five?
4,202,822,MAIN HANGAR DECK,INT,BIGGS,"Sir, Luke is the best bushpilot in the outer rim territories."
4,202,823,MAIN HANGAR DECK,INT,RED LEADER,"I met your father once when I was just a boy, he was a great pilot. You'll do all right. If you've got half of your father's skill, you'll do better than all right."
4,202,824,MAIN HANGAR DECK,INT,LUKE,"Thank you, sir. I'll try."
4,202,825,MAIN HANGAR DECK,INT,BIGGS,"I've got to get aboard. Listen, you'll tell me your stories when we come back. All right?"
4,202,826,MAIN HANGAR DECK,INT,LUKE,"I told you I'd make it someday, Biggs."
4,202,827,MAIN HANGAR DECK,INT,BIGGS,"You did, all right. It's going to be like old times, Luke. We're a couple of shooting stars that'll never be stopped!"
4,202,828,MAIN HANGAR DECK,INT,CHIEF,This R2 unit of your seems a bit beat up. Do you want a new one?
4,202,829,MAIN HANGAR DECK,INT,LUKE,"Not on your life! That little droid and I have been through a lot together. You okay, Artoo?"
4,202,830,MAIN HANGAR DECK,INT,CHIEF,"Okay, easy she goes!"
4,202,831,MAIN HANGAR DECK,INT,THREEPIO,"Hang on tight,Artoo, you've got to come back."
4,202,832,MAIN HANGAR DECK,INT,THREEPIO,"You wouldn't want my life to get boring, would you?"
4,202,833,MAIN HANGAR DECK,INT,BEN'S VOICE,"Luke, the Force will be with you."
4,204,834,MASSASSI OUTPOST,INT,MASSASSI INTERCOM VOICE,"Stand-by alert. Death Star approaching. Estimated time to firing range, fifteen minutes."
4,207,835,RED LEADER STARSHIP,INT,RED LEADER,All wings report in.
4,208,836,ANOTHER COCKPIT,INT,RED TEN,Red Ten standing by.
4,209,837,BIGGS' COCKPIT,INT,RED SEVEN,Red Seven standing by.
4,209,838,BIGGS' COCKPIT,INT,BIGGS,Red Three standing by.
4,210,839,PORKINS' COCKPIT,INT,PORKINS,Red Six standing by.
4,210,840,PORKINS' COCKPIT,INT,RED NINE,Red Nine standing by.
4,211,841,WEDGE'S FIGHTER,INT,WEDGE,Red Two standing by.
4,212,842,LUKE'S X,INT,RED ELEVEN,Red Eleven standing by.
4,212,843,LUKE'S X,INT,LUKE,Red Five standing by.
4,214,844,RED LEADER'S FIGHTER,INT,RED LEADER,Lock S-foils in attack position.
4,216,845,BIGGS' COCKPIT,INT,READ LEADER,We're passing through their magnetic field.
4,217,846,RED LEADER'S COCKPIT,INT,RED LEADER,Hold tight!
4,218,847,LUKE'S X,INT,RED LEADER,Switch your deflectors on.
4,219,848,ANOTHER COCKPIT,INT,RED LEADER,Double front!
4,221,849,WEDGE'S COCKPIT,INT,WEDGE,Look at the size of that thing!
4,221,850,WEDGE'S COCKPIT,INT,RED LEADER,"Cut the chatter, Red Two."
4,222,851,RED LEADER'S COCKPIT,INT,RED LEADER,"Accelerate to attack speed. This is it, boys!"
4,224,852,GOLD LEADER'S COCKPIT,INT,GOLD LEADER,"Red Leader, this is Gold Leader."
4,224,853,GOLD LEADER'S COCKPIT,INT,RED LEADER,"I copy, Gold Leader."
4,224,854,GOLD LEADER'S COCKPIT,INT,GOLD LEADER,We're starting for the target shaft now.
4,225,855,RED LEADER'S COCKPIT,INT,RED LEADER,We're in position. I'm going to cut across the axis and try and draw their fire.
4,229,856,MASSASSI OUTPOST,INT,WEDGE,"system) Heavy fire, boss! Twenty-degrees."
4,229,857,MASSASSI OUTPOST,INT,RED LEADER,I see it. Stay low.
4,234,858,LUKE'S X,INT,LUKE,This is Red Five; I'm going in!
4,236,859,LUKE'S X,INT,BIGGS,"Luke, pull up!"
4,238,860,BIGGS' COCKPIT,INT,BIGGS,Are you all right?
4,239,861,LUKE'S X,INT,LUKE,"I got a little cooked, but I'm okay."
4,241,862,DEATH STAR,INT,ASTRO-OFFICER,"We count thirty Rebel ships, Lord Vader. But they're so small they're evading our turbo-lasers!"
4,241,863,DEATH STAR,INT,VADER,We'll have to destroy them ship to ship. Get the crews to their fighters.
4,243,864,READ LEADER'S X,INT,RED LEADER,"Luke, let me know when you're going in."
4,244,865,LUKE'S X,INT,LUKE,I'm on my way in now...
4,244,866,LUKE'S X,INT,RED LEADER,Watch yourself! There's a lot of fire coming from the right side of that deflection tower.
4,244,867,LUKE'S X,INT,LUKE,I'm on it.
4,252,868,MASSASSI OUTPOST,INT,CONTROL OFFICER,"Squad leaders, we've picked up a new group of signals. Enemy fighters coming your way."
4,253,869,LUKE'S X,INT,LUKE,My scope's negative. I don't see anything.
4,254,870,RED LEADER'S X,INT,RED LEADER,"Keep up your visual scanning. With all this jamming, they'll be on top of you before your scope can pick them up."
4,257,871,RED LEADER'S COCKPIT,INT,RED LEADER,Biggs! You've picked one up... watch it!
4,257,872,RED LEADER'S COCKPIT,INT,BIGGS,I can't see it! Where is he?!
4,259,873,BIGGS' COCKPIT,INT,BIGGS,"He's on me tight, I can't shake him... I can't shake him."
4,261,874,X,INT,LUKE,"Hang on, Biggs, I'm coming in."
4,264,875,LUKE'S X,INT,LUKE,Got him!
4,265,876,DEATH STAR,INT,VADER,Several fighters have broken off from the main group. Come with me!
4,266,877,MASSASSI OUTPOST,INT,BIGGS,Pull in! Luke... pull in!
4,266,878,MASSASSI OUTPOST,INT,WEDGE,"Watch your back, Luke!"
4,267,879,LUKE'S X,INT,WEDGE,"Watch your back! Fighter's above you, coming in!"
4,271,880,LUKE'S X,INT,LUKE,"I'm hit, but not bad."
4,272,881,LUKE'S X,INT,LUKE'S VOICE,"Artoo, see what you can do with it. Hang on back there."
4,273,882,LUKE'S X,INT,RED LEADER,Red Six...
4,274,883,MASSASSI OUTPOST,INT,RED LEADER,Can you see Red Five?
4,274,884,MASSASSI OUTPOST,INT,RED TEN,"There's a heavy fire zone on this side. Red Five, where are you?"
4,275,885,LUKE'S X,INT,LUKE,I can't shake him!
4,277,886,WEDGE'S COCKPIT,INT,WEDGE,"I'm on him, Luke!"
4,278,887,LUKE'S X,INT,WEDGE,Hold on!
4,281,888,LUKE'S X,INT,LUKE,Blast it! Wedge where are you?
4,284,889,LUKE'S X,INT,LUKE,"Thanks, Wedge."
4,285,890,MASSASSI OUTPOST,INT,BIGGS,"Good shooting, Wedge!"
4,285,891,MASSASSI OUTPOST,INT,GOLD LEADER,Red Leader...
4,286,892,GOLD LEADER'S Y,INT,GOLD LEADER,This is Gold Leader. We're starting out attack run.
4,288,893,MASSASSI OUTPOST,INT,RED LEADER,"I copy, Gold Leader. Move into position."
4,290,894,DARTH VADER'S COCKPIT,INT,VADER,Stay in attack formation!
4,291,895,MASSASSI OUTPOST,INT,GOLD LEADER,The exhaust post is...
4,292,896,GOLD LEADER'S Y,INT,GOLD LEADER,...marked and locked in!
4,295,897,GOLD LEADER'S Y,INT,GOLD LEADER,Switch power to front deflector screens.
4,298,898,GOLD LEADER'S Y,INT,GOLD LEADER,"How many guns do you think, Gold Five."
4,299,899,MASSASSI OUTPOST,INT,GOLD FIVE,"I'd say about twenty guns. Some on the surface, some on the towers."
4,299,900,MASSASSI OUTPOST,INT,MASSASSI INTERCOM VOICE,Death Star will be in range in five minutes.
4,301,901,GOLD LEADER'S Y,INT,GOLD LEADER,Switching to targeting computer.
4,302,902,GOLD TWO'S Y,INT,GOLD TWO,Computer's locked. Getting a signal.
4,302,903,GOLD TWO'S Y,INT,GOLD TWO,The guns... they've stopped!
4,303,904,GOLD FIVE'S COCKPIT,INT,GOLD FIVE,Stabilize your read deflectors. Watch for enemy fighters.
4,304,905,GOLD LEADER'S Y,INT,GOLD LEADER,They've coming in! Three marks at two ten.
4,306,906,DARTH VADER'S COCKPIT,INT,VADER,I'll take them myself! Cover me!
4,306,907,DARTH VADER'S COCKPIT,INT,WINGMAN'S VOICE,"Yes, sir."
4,313,908,GOLD LEADER'S Y,INT,GOLD LEADER,I can't maneuver!
4,314,909,GOLD FIVE'S Y,INT,GOLD FIVE,Stay on target.
4,315,910,GOLD LEADER'S Y,INT,GOLD LEADER,We're too close.
4,316,911,GOLD FIVE'S Y,INT,GOLD FIVE,Stay on target!
4,317,912,GOLD LEADER'S Y,INT,GOLD LEADER,Loosen up!
4,321,913,GOLD FIVE'S Y,INT,GOLD FIVE,Gold Five to Red Leader...
4,322,914,LUKE'S X,INT,GOLD FIVE,"Lost Tiree, lost Dutch."
4,323,915,RED LEADER'S COCKPIT,INT,RED LEADER,"I copy, Gold Five."
4,324,916,GOLD FIVE'S Y,INT,GOLD FIVE,They came from behind...
4,327,917,DEATH STAR,INT,OFFICER,"We've analyzed their attack, sir, and there is a danger. Should I have your ship standing by?"
4,327,918,DEATH STAR,INT,TARKIN,Evacuate? In out moment of triumph? I think you overestimate their chances!
4,327,919,DEATH STAR,INT,VOICE,"Rebel base, three minutes and closing."
4,328,920,READ LEADER'S COCKPIT,INT,RED LEADER,"Red Group, this is Red Leader."
4,329,921,MASSASSI OUTPOST,INT,RED LEADER,Rendezvous at mark six point one.
4,329,922,MASSASSI OUTPOST,INT,WEDGE,This is Red Two. Flying toward you.
4,329,923,MASSASSI OUTPOST,INT,BIGGS,"Red Three, standing by."
4,330,924,RED LEADER'S COCKPIT,INT,DODONNA,"Red Leader, this is Base One. Keep half your group out of range for the next run."
4,331,925,LUKE'S X,INT,RED LEADER'S VOICE,"Copy, Base One. Luke, take Red Two and Three. Hold up here and wait for my signal... to start your run."
4,335,926,RED LEADER'S COCKPIT,INT,RED LEADER,This is it!
4,339,927,RED TEN'S COCKPIT,INT,RED TEN,We should be able to see it by now.
4,341,928,RED LEADER'S COCKPIT,INT,RED LEADER,Keep your eyes open for those fighters!
4,342,929,RED TEN'S COCKPIT,INT,RED TEN,There's too much interference!
4,343,930,SPACE,INT,RED TEN'S VOICE,"Red Five, can you see them from where you are?"
4,344,931,LUKE'S X,INT,LUKE,No sign of any... wait!
4,345,932,RED TEN'S COCKPIT,INT,LUKE,Coming in point three five.
4,345,933,RED TEN'S COCKPIT,INT,RED TEN,I see them.
4,347,934,RED LEADER'S COCKPIT,INT,RED LEADER,I'm in range.
4,349,935,RED LEADER'S COCKPIT,INT,RED LEADER,Target's coming up!
4,349,936,RED LEADER'S COCKPIT,INT,RED LEADER,Just hold them off for a few seconds.
4,350,937,DARTH VADER'S COCKPIT,INT,VADER,Close up formation.
4,357,938,RED LEADER'S COCKPIT,INT,RED LEADER,Almost there!
4,357,939,RED LEADER'S COCKPIT,INT,RED TEN,I can't hold them!
4,363,940,RED LEADER'S COCKPIT,INT,RED LEADER,It's away!
4,365,941,MASSASSI OUTPOST,INT,RED NINE'S VOICE,It's a hit!
4,365,942,MASSASSI OUTPOST,INT,RED LEADER,Negative.
4,366,943,RED LEADER'S COCKPIT,INT,RED LEADER,Negative! It didn't go in. It just impacted on the surface.
4,369,944,RED LEADER'S COCKPIT,INT,LUKE,"Red Leader, we're right above you. Turn to point..."
4,370,945,LUKE'S X,INT,LUKE,...oh-five; we'll cover for you.
4,370,946,LUKE'S X,INT,RED LEADER,Stay there...
4,371,947,RED LEADER'S COCKPIT,INT,RED LEADER,...I just lost my starboard engine.
4,372,948,LUKE'S X,INT,RED LEADER,Get set to make your attack run.
4,377,949,DEATH STAR,INT,DEATH STAR INTERCOM VOICE,"Rebel base, one minute and closing."
4,378,950,MASSASSI OUTPOST,INT,LUKE,"Biggs, Wedge, let's close it up. We're going in. We're going in full throttle."
4,379,951,WEDGE'S COCKPIT,INT,WEDGE,"Right with you, boss."
4,381,952,BIGGS' COCKPIT,INT,BIGGS,"Luke, at that speed will you be able to pull out in time?"
4,382,953,LUKE'S X,INT,LUKE,It'll be just like Beggar's Canyon back home.
4,384,954,BIGGS' COCKPIT,INT,BIGGS,We'll stay back far enough to cover you.
4,385,955,LUKE'S COCKPIT,INT,WEDGE,"My scope shows the tower, but I can't see the exhaust port! Are you sure the computer can hit it?"
4,387,956,LUKE'S X,INT,LUKE,Watch yourself! Increase speed full throttle!
4,388,957,WEDGE'S COCKPIT,INT,WEDGE,What about the tower?
4,389,958,LUKE'S X,INT,LUKE,You worry about those fighters! I'll worry about the tower!
4,391,959,LUKE'S X,INT,LUKE,"Artoo... that, that stabilizer's broken loose again! See if you can't lock it down!"
4,398,960,MASSASSI OUTPOST,INT,WEDGE,I'm hit! I can't stay with you.
4,398,961,MASSASSI OUTPOST,INT,LUKE,"Get clear, Wedge."
4,399,962,LUKE'S X,INT,LUKE,You can't do any more good back there!
4,400,963,WEDGE'S COCKPIT,INT,WEDGE,Sorry!
4,402,964,DARTH VADER'S COCKPIT,INT,VADER,Let him go! Stay on the leader!
4,404,965,BIGGS' COCKPIT,INT,BIGGS,"Hurry, Luke, they're coming in much faster this time. I can't hold them!"
4,406,966,LUKE'S X,INT,LUKE,"Artoo, try and increase the power!"
4,411,967,LUKE'S X,INT,BIGGS,"Hurry up, Luke!"
4,413,968,BIGGS' COCKPIT,INT,BIGGS,Wait!
4,419,969,DEATH STAR,INT,DEATH STAR INTERCOM VOICE,"Rebel base, thirty seconds and closing."
4,420,970,DARTH VADER'S COCKPIT,INT,VADER,I'm on the leader.
4,422,971,MASSASSI OUTPOST,INT,THREEPIO,"Hang on, Artoo!"
4,428,972,LUKE'S X,INT,BEN'S VOICE,"Use the Force, Luke."
4,430,973,LUKE'S X,INT,BEN'S VOICE,"Let go, Luke."
4,432,974,DARTH VADER'S COCKPIT,INT,VADER,The Force is strong with this one!
4,434,975,LUKE'S X,INT,BEN'S VOICE,"Luke, trust me."
4,435,976,MASSASSI OUTPOST,INT,BASE VOICE,"His computer's off. Luke, you switched off your targeting computer. What's wrong?"
4,435,977,MASSASSI OUTPOST,INT,LUKE,Nothing. I'm all right.
4,443,978,LUKE'S X,INT,LUKE,I've lost Artoo!
4,444,979,MASSASSI OUTPOST,INT,MASSASSI INTERCOM VOICE,The Death Star has cleared the planet. The Death Star has cleared the planet.
4,445,980,DEATH STAR,INT,DEATH STAR INTERCOM VOICE,"Rebel base, in range."
4,445,981,DEATH STAR,INT,TARKIN,You may fire when ready.
4,445,982,DEATH STAR,INT,DEATH STAR INTERCOM VOICE,Commence primary ignition.
4,450,983,DARTH VADER'S COCKPIT,INT,VADER,I have you now.
4,453,984,DARTH VADER'S COCKPIT,INT,VADER,What?
4,455,985,MILLENNIUM FALCON,INT,HAN,Yahoo!
4,457,986,WINGMAN'S COCKPIT,INT,WINGMAN,Look out!
4,462,987,MILLENNIUM FALCON,INT,HAN,"You're all clear, kid."
4,463,988,MASSASSI OUTPOST,INT,HAN,Now let's blow this thing and go home!
4,467,989,DEATH STAR,INT,INTERCOM VOICE,Stand by to fire at Rebel base.
4,469,990,DEATH STAR,INT,INTERCOM VOICE,Standing by.
4,471,991,MILLENNIUM FALCON,INT,HAN,"Great shot, kid. That was one in a million."
4,472,992,LUKE'S X,INT,BEN'S VOICE,"Remember, the Force will be with you... always."
4,475,993,MASSASSI OUTPOST,INT,LEIA,Luke! Luke! Luke!
4,475,994,MASSASSI OUTPOST,INT,HAN,Hey! Hey!
4,475,995,MASSASSI OUTPOST,INT,LUKE,I knew you'd come back! I just knew it!
4,475,996,MASSASSI OUTPOST,INT,HAN,"Well, I wasn't gonna let you get all the credit and take all the reward."
4,475,997,MASSASSI OUTPOST,INT,LEIA,"Hey, I knew there was more to you than money."
4,475,998,MASSASSI OUTPOST,INT,LUKE,"Oh, no!"
4,475,999,MASSASSI OUTPOST,INT,THREEPIO,"Oh, my! Artoo! Can you hear me? Say something! You can repair him, can't you?"
4,475,1000,MASSASSI OUTPOST,INT,TECHNICIAN,We'll get to work on him right away.
4,475,1001,MASSASSI OUTPOST,INT,THREEPIO,"You must repair him! Sir, if any of my circuits or gears will help, I'll gladly donate them."
4,475,1002,MASSASSI OUTPOST,INT,LUKE,He'll be all right.
4,476,1003,MASSASSI OUTPOST,INT,FADE OUT:,
4,476,1004,MASSASSI OUTPOST,INT,THE END,
